name,slug,category,province,regency,district,village,address,latitude,longitude,price_min,price_max,is_free,opening_time,closing_time,is_open_24h,days_open,facilities,images,rating,review_count,popularity,visitor_count,safety,cleanliness,beauty,road_access,crowd_level,hidden_gem_score,phone,is_trending,is_featured,_real
Pulau Lembata,pulau-lembata,pulau,Nusa Tenggara Timur,Sikka,Kecamatan Pangalengan,Kampung Wonokerto,"Pulau Lembata, Kabupaten Sikka, Provinsi Nusa Tenggara Timur, Indonesia",-8.404719,123.534719,131877.42,,False,08:00,19:00,False,sat|sun,dermaga|homestay|sewa_pelampung|warung_makan,"https://upload.wikimedia.org/wikipedia/commons/4/49/COLLECTIE_TROPENMUSEUM_Kleurenlitho_van_een_kerk_op_Lomblen_TMnr_5426-10.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled|https://commons.wikimedia.org/wiki/Special:FilePath/Lembata%20island%2C%20Indonesia.jpg?width=800|https://loremflickr.com/800/600/island,indonesia?lock=1771318889|https://loremflickr.com/800/600/island,indonesia?lock=1771318896",5.0,169,38,31434,3.34,3.57,4.67,2.33,1.09,84.89,08131666934,False,False,
Pulau Pagai Selatan,pulau-pagai-selatan,pulau,Sumatera Barat,Pesisir Selatan,Kecamatan Cibiru,Kampung Cikalong,"Pulau Pagai Selatan, Kabupaten Pesisir Selatan, Provinsi Sumatera Barat, Indonesia",-3.001389,100.331111,197092.9,,False,06:00,19:00,False,fri|mon|sun|thu|tue|wed,dermaga|homestay|penginapan|sewa_pelampung|warung_makan,"https://loremflickr.com/800/600/island,indonesia?lock=2991237685|https://loremflickr.com/800/600/island,indonesia?lock=2991237692|https://loremflickr.com/800/600/island,indonesia?lock=2991237698|https://loremflickr.com/800/600/island,indonesia?lock=2991237714",5.0,70,24,53519,3.69,3.7,4.47,1.79,1.31,84.24,08683210769,False,False,
Pulau Pagai Utara,pulau-pagai-utara,pulau,Sumatera Barat,Pesisir Selatan,Kecamatan Pangalengan,Kampung Mekar Sari,"Pulau Pagai Utara, Kabupaten Pesisir Selatan, Provinsi Sumatera Barat, Indonesia",-2.711389,100.091942,205463.73,216610.39,False,08:00,17:00,False,mon|sat|sun|thu|tue|wed,dermaga|homestay|pasangan|penginapan|sewa_pelampung|warung_makan,"https://loremflickr.com/800/600/island,indonesia?lock=3315997674|https://loremflickr.com/800/600/island,indonesia?lock=3315997681|https://loremflickr.com/800/600/island,indonesia?lock=3315997687|https://loremflickr.com/800/600/island,indonesia?lock=3315997703",5.0,321,57,235753,3.28,4.38,4.66,2.37,1.4,82.33,08874895376,False,False,
Pulau Peling,pulau-peling,pulau,Sulawesi Tengah,Banggai,Kecamatan Lebak,Kampung Sukamaju,"Pulau Peling, Kabupaten Banggai, Provinsi Sulawesi Tengah, Indonesia",-1.580831,123.172778,78146.45,,False,06:00,19:00,False,fri|mon|sat|sun|thu|tue|wed,dermaga|penginapan|sewa_pelampung|warung_makan,"https://loremflickr.com/800/600/island,indonesia?lock=1583214753|https://loremflickr.com/800/600/island,indonesia?lock=1583214760|https://loremflickr.com/800/600/island,indonesia?lock=1583214766|https://loremflickr.com/800/600/island,indonesia?lock=1583214782",5.0,108,31,30132,4.0,4.21,4.49,2.38,1.95,79.11,08596249548,True,False,
Pulau Saparua,pulau-saparua,pulau,Maluku,Maluku Tengah,Kecamatan Mulyasari,Kampung Cipedes,"Pulau Saparua, Kabupaten Maluku Tengah, Provinsi Maluku, Indonesia",-3.554167,128.666667,133793.08,189036.42,False,08:00,17:00,False,fri|sat|sun|thu|tue|wed,dermaga|homestay|sewa_pelampung|warung_makan,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Ambon_and_Lease_Islands_%28Uliasers%29_en.png/960px-Ambon_and_Lease_Islands_%28Uliasers%29_en.png?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Ambon%20and%20Lease%20Islands%20%28Uliasers%29%20de.png?width=800|https://loremflickr.com/800/600/island,indonesia?lock=3995947245|https://loremflickr.com/800/600/island,indonesia?lock=3995947252",5.0,79,15,43723,4.57,4.04,4.68,2.05,2.75,85.85,08752898704,False,True,
Pulau Salawati,pulau-salawati,pulau,Maluku,Maluku Tengah,Kecamatan Mulyasari,Desa Babakan,"Pulau Salawati, Kabupaten Maluku Tengah, Provinsi Maluku, Indonesia",-1.096658,130.902247,274469.68,,False,06:00,17:00,False,fri|mon|sat|thu|tue|wed,dermaga|homestay|penginapan|sewa_pelampung|warung_makan,"https://upload.wikimedia.org/wikipedia/commons/b/b0/Salawati_Island%2C_ID._Sentinel-2.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled|https://commons.wikimedia.org/wiki/Special:FilePath/Salawati%20Island%2C%20ID.%20Sentinel-2.jpg?width=800|https://loremflickr.com/800/600/island,indonesia?lock=1466522254|https://loremflickr.com/800/600/island,indonesia?lock=1466522261",5.0,87,31,58989,3.36,4.18,4.31,1.83,1.9,80.19,08953518087,False,False,
Pulau Bulan,pulau-bulan,pulau,Riau,Indragiri Hilir,Kecamatan Cikole,Kampung Batu Hitam,"Pulau Bulan, Kabupaten Indragiri Hilir, Provinsi Riau, Indonesia",0.975556,103.900556,235483.85,329421.61,False,06:00,22:00,False,fri|sat|sun|thu|tue|wed,dermaga|homestay|keluarga|penginapan|sewa_pelampung|warung_makan,"https://loremflickr.com/800/600/island,indonesia?lock=243517004|https://loremflickr.com/800/600/island,indonesia?lock=243517011|https://loremflickr.com/800/600/island,indonesia?lock=243517017|https://loremflickr.com/800/600/island,indonesia?lock=243517033",5.0,21,8,3833,4.46,4.92,4.82,1.1,1.62,88.26,08291544120,False,False,
Pulau Pantar,pulau-pantar,pulau,Nusa Tenggara Timur,Timor Tengah Utara,Kecamatan Gamping,Kampung Mulya Sari,"Pulau Pantar, Kabupaten Timor Tengah Utara, Provinsi Nusa Tenggara Timur, Indonesia",-8.421111,124.133889,73790.3,128777.64,False,06:00,19:00,False,fri|mon|sat|sun|thu|tue|wed,homestay|sewa_pelampung|warung_makan,"https://upload.wikimedia.org/wikipedia/commons/6/6a/Baranusa.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled|https://commons.wikimedia.org/wiki/Special:FilePath/Nusa%20Tenggara%20Timur2.png?width=800|https://loremflickr.com/800/600/island,indonesia?lock=4285486829|https://loremflickr.com/800/600/island,indonesia?lock=4285486836",5.0,119,27,88876,3.83,3.36,4.44,2.84,1.1,80.8,08182833787,False,False,
Pulau Haruku,pulau-haruku,pulau,Maluku,Kota Ambon,Kecamatan Tamansari,Kelurahan Cipedes,"Pulau Haruku, Kota Ambon, Provinsi Maluku, Indonesia",-3.568056,128.48265,122309.67,173161.71,False,08:00,22:00,False,fri|mon|sat|sun|thu|tue|wed,dermaga|sewa_pelampung|warung_makan,"https://upload.wikimedia.org/wikipedia/commons/7/7c/ID_Haruku.PNG?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled|https://commons.wikimedia.org/wiki/Special:FilePath/Ambon%20and%20Lease%20Islands%20%28Uliasers%29%20de.png?width=800|https://loremflickr.com/800/600/island,indonesia?lock=1869359394|https://loremflickr.com/800/600/island,indonesia?lock=1869359401",5.0,35,8,31374,4.87,4.97,4.99,1.97,2.38,94.46,08631763232,False,False,
Pulau Buton,pulau-buton,pulau,Sulawesi Tenggara,Muna,Kecamatan Tegal,Kampung Mekar Sari,"Pulau Buton, Kabupaten Muna, Provinsi Sulawesi Tenggara, Indonesia",-5.013889,122.888331,116652.79,206252.66,False,06:00,18:00,False,fri|mon|sat|sun|thu|tue|wed,homestay|penginapan|sewa_pelampung|warung_makan,"https://loremflickr.com/800/600/island,indonesia?lock=2184517898|https://loremflickr.com/800/600/island,indonesia?lock=2184517905|https://loremflickr.com/800/600/island,indonesia?lock=2184517911|https://loremflickr.com/800/600/island,indonesia?lock=2184517927",5.0,3,1,785,4.38,3.51,4.84,1.42,2.28,86.48,08836293259,False,False,
Pulau Biak,pulau-biak,pulau,Papua Barat,Manokwari,Kecamatan Medang,Desa Cijeruk,"Pulau Biak, Kabupaten Manokwari, Provinsi Papua Barat, Indonesia",-0.945033,135.936142,256661.59,378871.9,False,07:00,19:00,False,fri|mon|sat|thu|tue|wed,dermaga|penginapan|sewa_pelampung|warung_makan,"https://loremflickr.com/800/600/island,indonesia?lock=392413959|https://loremflickr.com/800/600/island,indonesia?lock=392413966|https://loremflickr.com/800/600/island,indonesia?lock=392413972|https://loremflickr.com/800/600/island,indonesia?lock=392413988",5.0,271,87,171024,4.78,3.71,4.37,2.37,2.6,68.84,08228445293,True,False,
Pulau Buano,pulau-buano,pulau,Maluku,Kota Ambon,Kecamatan Cibiru,Kelurahan Tegal Rejo,"Pulau Buano, Kota Ambon, Provinsi Maluku, Indonesia",-2.983889,127.916942,166940.32,171821.99,False,07:00,17:00,False,fri|mon|sat|sun|tue|wed,dermaga|homestay|sewa_pelampung,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Pulau_Boano_ISS.jpg/960px-Pulau_Boano_ISS.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Pulau%20Boano%20ISS.jpg?width=800|https://loremflickr.com/800/600/island,indonesia?lock=4140071238|https://loremflickr.com/800/600/island,indonesia?lock=4140071245",5.0,29,9,25729,3.97,4.75,4.92,1.31,1.68,90.33,08524364763,False,False,
Pulau Weh,pulau-weh,pulau,Aceh,Kota Sabang,Kecamatan Kedawung,Kelurahan Wonokerto,"Pulau Weh, Kota Sabang, Provinsi Aceh, Indonesia",5.834853,95.313267,176075.56,,False,07:00,18:00,False,fri|mon|sat|thu|tue|wed,dermaga|homestay|warung_makan,"https://upload.wikimedia.org/wikipedia/commons/0/07/Weh_Island.png?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled|https://commons.wikimedia.org/wiki/Special:FilePath/Weh%20Island.png?width=800|https://loremflickr.com/800/600/island,indonesia?lock=345219808|https://loremflickr.com/800/600/island,indonesia?lock=345219815",5.0,17,3,9700,3.55,3.31,4.63,2.55,2.34,83.32,08878479891,False,False,
Pulau Siau,pulau-siau,pulau,Sulawesi Utara,Kepulauan Sangihe,Kecamatan Babakan,Kampung Sukamaju,"Pulau Siau, Kabupaten Kepulauan Sangihe, Provinsi Sulawesi Utara, Indonesia",2.729747,125.382881,217114.84,329045.11,False,07:00,22:00,False,fri|sat|sun|thu|tue|wed,anak|dermaga|homestay|penginapan|sewa_pelampung|warung_makan,"https://upload.wikimedia.org/wikipedia/commons/9/91/COLLECTIE_TROPENMUSEUM_Een_markt_op_het_eiland_Siaoe_TMnr_10005833.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled|https://commons.wikimedia.org/wiki/Special:FilePath/Gunung%20Tamata%20%26%20Gunung%20Karangetang%20Kab.%20SITARO.jpg?width=800|https://loremflickr.com/800/600/island,indonesia?lock=97111710|https://loremflickr.com/800/600/island,indonesia?lock=97111717",5.0,323,64,244734,4.62,3.16,4.47,1.4,2.52,70.9,08325735492,False,False,
Pulau Sertung,pulau-sertung,pulau,Lampung,Lampung Selatan,Kecamatan Kedawung,Desa Batu Hitam,"Pulau Sertung, Kabupaten Lampung Selatan, Provinsi Lampung, Indonesia",-6.091469,105.381758,195740.58,,False,07:00,17:00,False,fri|mon|sat|sun|thu|tue|wed,dermaga|homestay|penginapan|sewa_pelampung|warung_makan,"https://upload.wikimedia.org/wikipedia/commons/4/4f/COLLECTIE_TROPENMUSEUM_Zeegezicht_met_de_S.S._Rumphius_TMnr_10027440.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled|https://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Zeegezicht%20met%20de%20S.S.%20Rumphius%20TMnr%2010027440.jpg?width=800|https://loremflickr.com/800/600/island,indonesia?lock=765566492|https://loremflickr.com/800/600/island,indonesia?lock=765566499",5.0,134,26,64008,4.59,3.65,4.3,1.21,2.64,77.56,08622167822,False,False,
Pulau Siberut,pulau-siberut,pulau,Sumatera Barat,Kota Pariaman,Kecamatan Babakan,Kampung Cihideung,"Pulau Siberut, Kota Pariaman, Provinsi Sumatera Barat, Indonesia",-1.340556,98.916389,65349.47,85737.6,False,08:00,22:00,False,sat|sun,dermaga|homestay|sewa_pelampung|warung_makan,"https://commons.wikimedia.org/wiki/Special:FilePath/Siberut%20island%20river.jpg?width=800|https://loremflickr.com/800/600/island,indonesia?lock=4209075678|https://loremflickr.com/800/600/island,indonesia?lock=4209075685|https://loremflickr.com/800/600/island,indonesia?lock=4209075691",5.0,233,42,41970,4.32,3.18,4.82,1.76,1.99,77.95,08482047075,False,False,
Pulau Yapen,pulau-yapen,pulau,Papua Barat,Manokwari,Kecamatan Kedawung,Kelurahan Batu Hitam,"Pulau Yapen, Kabupaten Manokwari, Provinsi Papua Barat, Indonesia",-1.757219,136.156942,136658.98,155617.42,False,06:00,18:00,False,fri|mon|sat|sun|thu|tue|wed,dermaga|homestay|penginapan|sewa_pelampung|warung_makan,"https://loremflickr.com/800/600/island,indonesia?lock=3080208135|https://loremflickr.com/800/600/island,indonesia?lock=3080208142|https://loremflickr.com/800/600/island,indonesia?lock=3080208148|https://loremflickr.com/800/600/island,indonesia?lock=3080208164",5.0,3,1,2077,3.22,3.56,4.2,2.12,2.96,75.7,08648650891,False,False,
Pulau Waigeo,pulau-waigeo,pulau,Maluku,Maluku Tengah,Kecamatan Tamansari,Kampung Mekar Sari,"Pulau Waigeo, Kabupaten Maluku Tengah, Provinsi Maluku, Indonesia",-0.171617,130.953731,162975.42,210821.1,False,06:00,22:00,False,fri|mon|sat|sun|thu|tue|wed,dermaga|homestay|penginapan|sewa_pelampung|warung_makan,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Waigeo_view-1.jpg/960px-Waigeo_view-1.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Waigeo%20view-2.jpg?width=800|https://loremflickr.com/800/600/island,indonesia?lock=1723329048|https://loremflickr.com/800/600/island,indonesia?lock=1723329055",5.0,22,5,7710,3.9,3.71,4.34,2.02,2.1,81.37,08891885405,False,False,
Pulau Banggai,pulau-banggai,pulau,Sulawesi Tengah,Banggai,Kecamatan Cikole,Kelurahan Margasari,"Pulau Banggai, Kabupaten Banggai, Provinsi Sulawesi Tengah, Indonesia",-1.617219,123.548056,231091.95,242446.47,False,07:00,18:00,False,fri|mon|sat|sun|tue|wed,dermaga|homestay|pasangan|penginapan|sewa_pelampung|warung_makan,"https://loremflickr.com/800/600/island,indonesia?lock=4020735828|https://loremflickr.com/800/600/island,indonesia?lock=4020735835|https://loremflickr.com/800/600/island,indonesia?lock=4020735841|https://loremflickr.com/800/600/island,indonesia?lock=4020735857",5.0,415,80,350451,4.47,3.84,4.58,2.03,1.94,73.76,08333535634,True,True,
Pulau Sebuku,pulau-sebuku,pulau,Lampung,Lampung Selatan,Kecamatan Lebak,Kampung Cibodas,"Pulau Sebuku, Kabupaten Lampung Selatan, Provinsi Lampung, Indonesia",-5.878719,105.510658,67391.33,,False,07:00,18:00,False,fri|mon|sat|sun|thu|tue|wed,dermaga|penginapan|warung_makan,"https://commons.wikimedia.org/wiki/Special:FilePath/Sebuku%20Island.jpg?width=800|https://loremflickr.com/800/600/island,indonesia?lock=2749639205|https://loremflickr.com/800/600/island,indonesia?lock=2749639212|https://loremflickr.com/800/600/island,indonesia?lock=2749639218",5.0,165,49,140652,3.97,4.6,4.85,1.52,2.4,80.14,08794920186,False,False,
Pulau Sebesi,pulau-sebesi,pulau,Lampung,Lampung Selatan,Kecamatan Wonosari,Desa Mulya Sari,"Pulau Sebesi, Kabupaten Lampung Selatan, Provinsi Lampung, Indonesia",-5.946669,105.487728,277370.84,,False,07:00,19:00,False,fri|mon|sat|sun|thu|tue|wed,dermaga|homestay|penginapan|sewa_pelampung|warung_makan,"https://commons.wikimedia.org/wiki/Special:FilePath/Piek%20van%20Sebesi%20in%20Straat%20Soenda.jpg?width=800|https://loremflickr.com/800/600/island,indonesia?lock=702041411|https://loremflickr.com/800/600/island,indonesia?lock=702041418|https://loremflickr.com/800/600/island,indonesia?lock=702041424",5.0,65,14,13619,3.02,4.85,4.58,1.29,2.74,80.22,08191200679,False,True,
Pulau Rinca,pulau-rinca,pulau,Nusa Tenggara Timur,Manggarai Barat,Kecamatan Margasari,Kelurahan Cihideung,"Pulau Rinca, Kabupaten Manggarai Barat, Provinsi Nusa Tenggara Timur, Indonesia",-8.696667,119.691942,286384.46,,False,06:00,17:00,False,fri|mon|sat|thu|tue|wed,dermaga|penginapan|sewa_pelampung|warung_makan,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Rinca_Island_-_Pulau_Rinca.jpg/960px-Rinca_Island_-_Pulau_Rinca.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Rinca2.jpg?width=800|https://loremflickr.com/800/600/island,indonesia?lock=3584103060|https://loremflickr.com/800/600/island,indonesia?lock=3584103067",5.0,2,1,1563,3.57,3.39,4.28,1.89,1.44,84.83,08433717339,False,False,
Pulau Krakatau,pulau-krakatau,pulau,Lampung,Lampung Selatan,Kecamatan Tamansari,Kelurahan Sukamaju,"Pulau Krakatau, Kabupaten Lampung Selatan, Provinsi Lampung, Indonesia",-6.1525,105.444269,160315.76,,False,06:00,17:00,False,fri|mon|sat|sun|thu|tue|wed,penginapan|sewa_pelampung|warung_makan,"https://commons.wikimedia.org/wiki/Special:FilePath/Rakata-1.JPG?width=800|https://loremflickr.com/800/600/island,indonesia?lock=335818431|https://loremflickr.com/800/600/island,indonesia?lock=335818438|https://loremflickr.com/800/600/island,indonesia?lock=335818444",5.0,55,14,16966,4.91,3.53,4.51,1.67,1.12,88.26,08453543551,False,False,
Pulau Padang,pulau-padang,pulau,Riau,Bengkalis,Kecamatan Sindang,Kampung Margasari,"Pulau Padang, Kabupaten Bengkalis, Provinsi Riau, Indonesia",1.150833,102.346667,214546.86,306425.11,False,07:00,19:00,False,fri|mon|sat|sun|thu|tue|wed,dermaga|homestay|penginapan|sewa_pelampung,"https://loremflickr.com/800/600/island,indonesia?lock=1618620214|https://loremflickr.com/800/600/island,indonesia?lock=1618620221|https://loremflickr.com/800/600/island,indonesia?lock=1618620227|https://loremflickr.com/800/600/island,indonesia?lock=1618620243",5.0,167,32,76283,3.96,3.81,4.2,2.42,2.54,76.76,08602791270,False,False,
Pulau Alor,pulau-alor,pulau,Nusa Tenggara Timur,Timor Tengah Utara,Kecamatan Kencana,Kampung Cihideung,"Pulau Alor, Kabupaten Timor Tengah Utara, Provinsi Nusa Tenggara Timur, Indonesia",-8.276667,124.739442,201937.1,,False,07:00,17:00,False,mon|sat|sun|thu|tue|wed,dermaga|homestay|penginapan|sewa_pelampung|warung_makan,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/A_Mosque_in_Alor_Island_-_panoramio.jpg/960px-A_Mosque_in_Alor_Island_-_panoramio.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://loremflickr.com/800/600/island,indonesia?lock=4193594188|https://loremflickr.com/800/600/island,indonesia?lock=4193594195|https://loremflickr.com/800/600/island,indonesia?lock=4193594201",5.0,5,1,3753,3.38,3.07,4.59,2.77,1.88,88.4,08941319824,False,False,
Pulau Tebing Tinggi,pulau-tebing-tinggi,pulau,Riau,Bengkalis,Kecamatan Sumberrejo,Desa Sukamaju,"Pulau Tebing Tinggi, Kabupaten Bengkalis, Provinsi Riau, Indonesia",0.891556,102.733172,249804.36,372833.71,False,06:00,18:00,False,fri|mon|sat|sun|thu|tue|wed,dermaga|pasangan|penginapan|warung_makan,"https://loremflickr.com/800/600/island,indonesia?lock=854873976|https://loremflickr.com/800/600/island,indonesia?lock=854873983|https://loremflickr.com/800/600/island,indonesia?lock=854873989|https://loremflickr.com/800/600/island,indonesia?lock=854874005",5.0,100,42,22604,4.27,4.81,4.39,2.3,1.03,81.67,08583768343,False,False,
Pulau Cubadak,pulau-cubadak,pulau,Sumatera Barat,Pesisir Selatan,Kecamatan Cibiru,Desa Mulya Sari,"Pulau Cubadak, Kabupaten Pesisir Selatan, Provinsi Sumatera Barat, Indonesia",-1.216667,100.388611,204232.84,336152.84,False,07:00,18:00,False,sat|sun,dermaga|homestay|penginapan|sewa_pelampung|warung_makan,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Paradiso_Village%2C_Cubadak_Island%2C_Sumatra%2C_Indonesia_%289717167860%29.jpg/960px-Paradiso_Village%2C_Cubadak_Island%2C_Sumatra%2C_Indonesia_%289717167860%29.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Pantai%20Pulau%20Cubadak%2012.jpg?width=800|https://loremflickr.com/800/600/island,indonesia?lock=3712264645|https://loremflickr.com/800/600/island,indonesia?lock=3712264652",5.0,3,1,732,4.22,4.56,4.23,1.2,2.69,83.6,08114953366,False,False,
Pulau Padar Besar,pulau-padar-besar,pulau,Nusa Tenggara Timur,Manggarai Barat,Kecamatan Medang,Desa Sukamulya,"Pulau Padar Besar, Kabupaten Manggarai Barat, Provinsi Nusa Tenggara Timur, Indonesia",-8.656389,119.571942,66034.79,,False,07:00,18:00,False,fri|mon|sat|sun|tue|wed,dermaga|homestay|sewa_pelampung|warung_makan,"https://commons.wikimedia.org/wiki/Special:FilePath/Pulau%20Padar%201.jpg?width=800|https://loremflickr.com/800/600/island,indonesia?lock=1499783969|https://loremflickr.com/800/600/island,indonesia?lock=1499783976|https://loremflickr.com/800/600/island,indonesia?lock=1499783982",5.0,67,15,17495,4.97,4.02,4.98,2.24,2.73,87.15,08149137979,False,False,
Pulau Bengkalis,pulau-bengkalis,pulau,Riau,Bengkalis,Kecamatan Karanganyar,Kelurahan Sumber Mukti,"Pulau Bengkalis, Kabupaten Bengkalis, Provinsi Riau, Indonesia",1.474769,102.294639,227880.66,268108.48,False,07:00,22:00,False,fri|mon|sat|sun|thu|tue,dermaga|homestay|penginapan|sewa_pelampung,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Pulau_Bengkalis_-_panoramio.jpg/960px-Pulau_Bengkalis_-_panoramio.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://loremflickr.com/800/600/island,indonesia?lock=3628804801|https://loremflickr.com/800/600/island,indonesia?lock=3628804808|https://loremflickr.com/800/600/island,indonesia?lock=3628804814",5.0,92,28,23055,3.65,3.4,4.92,2.44,2.19,79.37,08463290115,False,False,
Pulau Buru,pulau-buru,pulau,Maluku,Buru,Kecamatan Lebak,Kelurahan Karang Sari,"Pulau Buru, Kabupaten Buru, Provinsi Maluku, Indonesia",-3.445831,126.632219,88168.13,148982.91,False,06:00,22:00,False,fri|mon|sat|sun|thu|tue|wed,dermaga|homestay|penginapan|sewa_pelampung|warung_makan,"https://loremflickr.com/800/600/island,indonesia?lock=2579490274|https://loremflickr.com/800/600/island,indonesia?lock=2579490281|https://loremflickr.com/800/600/island,indonesia?lock=2579490287|https://loremflickr.com/800/600/island,indonesia?lock=2579490303",5.0,226,39,130624,3.59,3.31,4.53,2.52,1.44,78.31,08659910743,False,False,
